Id,Label,female,body,sexual,face,skin,objectifies,python_pagerank,modularity_class,pageranks,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,chanelofficial,hm,jacquemus,sheinofficial,Degree,Weighted Degree,stat_inf_class,clustering,triangles
game,game,0.023884,0.029816,0,1,0.243362,0.538462,0.150055,6,0.000757,2,0.533065,0.562029,232.45593,0.769231,0.076923,0.153846,0,183,0.00047,280,0.529172,8716
garde,garde,0.011734,0.015236,0.006765,0.916667,0.425125,0,0.15002,5,0.000479,2,0.519217,0.537012,11.691777,1,0,0,0,110,0.000162,211,0.856439,5041
garden,garden,0.01011,0.029403,0.002959,1,0.198853,0,0.150015,3,0.000426,3,0.516095,0.531414,26.550136,1,0,0,0,94,0.000122,128,0.688406,2945
garfield,garfield,0.022695,0.039276,0,0.833333,0.126137,0.166667,0.150047,7,0.00027,3,0.507478,0.515422,4.569214,0,0,0,1,48,0.000408,126,0.822387,889
gather,gather,0.012785,0.02246,0.002823,0.971831,0.237223,0.15493,0.150095,5,0.001597,2,0.585944,0.646676,1770.578315,0.15493,0.169014,0.676056,0,430,0.000767,137,0.384681,35316
gay,gay,0.013254,0.023459,0.01292,1,0.206016,0,0.150019,6,0.000244,3,0.503798,0.511423,0.281648,0,0,1,0,41,0.000152,81,0.971795,758
gear,gear,0.026911,0.042231,0,1,0.090126,0.875,0.150044,0,0.000278,3,0.508185,0.516335,2.115704,0,0,0,1,50,0.000368,228,0.889456,1046
gem,gem,0.016407,0.056448,0,1,0.075062,0.25,0.150016,9,0.00035,2,0.512289,0.523989,12.996609,0,0.75,0,0.25,72,0.000128,262,0.777465,1932
genius,genius,0.02026,0.021345,0,1,0.073243,0,0.150022,8,0.000276,2,0.508185,0.516107,0.751521,0,1,0,0,49,0.000183,181,0.949468,1071
genre,genre,0.011734,0.015236,0.006765,0.916667,0.425125,0,0.15002,5,0.000479,2,0.519217,0.537012,11.691777,1,0,0,0,110,0.000162,182,0.856439,5041
geometric,geometric,0.015804,0.015867,0,1,0.2127,0,0.150015,5,0.000346,3,0.509605,0.521819,24.983775,1,0,0,0,70,0.000121,165,0.639386,1500
get,get,0.03131,0.042509,0.000373,0.938776,0.16115,0.346939,0.150242,7,0.000809,2,0.53502,0.565456,291.479795,0,0.346939,0,0.653061,193,0.002057,160,0.481185,8823
ghertner,ghertner,0.044617,0.029263,0,1,0.08371,0.7,0.150071,0,0.000317,2,0.510497,0.520562,7.46175,0,0,1,0,62,0.0006,58,0.765027,1400
gift,gift,0.030458,0.036094,0,0.911765,0.493557,0.470588,0.150119,2,0.000634,2,0.526525,0.550377,113.698185,0.852941,0.147059,0,0,149,0.000984,155,0.584299,6356
gigi,gigi,0.036421,0.062077,0,1,0.158721,0.423077,0.150253,0,0.000407,2,0.514276,0.527759,44.047824,0,0,1,0,83,0.002327,138,0.647395,2150
girl,girl,0.054364,0.046093,0,0.777778,0.382383,0.555556,0.150076,3,0.000321,3,0.51014,0.520105,13.61933,0,0.555556,0.111111,0.333333,61,0.000656,1,0.748588,1325
give,give,0.031694,0.054097,0.000444,0.896552,0.187248,0.37931,0.150122,2,0.001055,2,0.549529,0.59013,585.765975,0.482759,0.344828,0,0.172414,265,0.001027,104,0.418885,14542
glam,glam,0.026454,0.046379,0,0.962963,0.243388,0.740741,0.15016,7,0.000443,2,0.51646,0.531871,46.779275,0,0.148148,0,0.851852,95,0.001401,126,0.643331,2812
glamour,glamour,0.023881,0.040989,0,1,0.276523,0.428571,0.150089,7,0.000848,2,0.537187,0.569225,366.909616,0.52381,0.47619,0,0,204,0.000745,12,0.487734,10000
glass,glass,0.041166,0.042784,0.000292,0.962963,0.224332,0.259259,0.150303,0,0.001609,2,0.5836,0.643249,1916.059805,0.018519,0.185185,0.537037,0.259259,420,0.002584,208,0.37115,32502
glimpse,glimpse,0.011819,0.01613,0.00738,0.909091,0.463772,0,0.150019,5,0.000416,2,0.516095,0.531186,0.75822,1,0,0,0,93,0.00015,265,0.968466,4054
glittery,glittery,0.0271,0.056993,0,1,0.180868,0.5,0.150038,9,0.000445,3,0.516643,0.532671,25.840376,0,1,0,0,98,0.000323,139,0.739905,3445
global,global,0.02662,0.032513,0,1,0.293205,0,0.150041,6,0.000293,3,0.508008,0.51645,26.721758,0,0.4,0,0.6,51,0.000351,278,0.644082,789
glove,glove,0.042548,0.045013,0,0.75,0.148563,0.625,0.150095,8,0.000373,2,0.51301,0.52536,29.702491,0,0.625,0.375,0,76,0.000872,61,0.62018,1721
glow,glow,0.023276,0.056214,0,1,0.434412,0.185185,0.150114,1,0.000611,2,0.525009,0.547635,131.088939,0.555556,0.074074,0,0.37037,141,0.000958,107,0.536999,5225
go,go,0.024921,0.041116,0.001023,0.945946,0.296361,0.22973,0.150198,1,0.001598,2,0.585004,0.645305,1798.916485,0.027027,0.216216,0.432432,0.324324,426,0.001628,176,0.384961,34685
goal,goal,0.026911,0.042231,0,1,0.090126,0.875,0.150044,0,0.000278,3,0.508185,0.516335,2.115704,0,0,0,1,50,0.000368,228,0.889456,1046
gold,gold,0.031732,0.055953,0.00025,0.963542,0.402601,0.416667,0.150467,2,0.003234,2,0.698086,0.783756,12349.2514,0.479167,0.161458,0.276042,0.083333,830,0.003865,83,0.194935,66903
golden,golden,0.019814,0.033813,0,1,0.413416,0.266667,0.150063,5,0.00058,2,0.523502,0.544894,94.641107,0.733333,0.2,0.066667,0,133,0.000543,103,0.616701,5332
good,good,0.029688,0.058759,0,0.892857,0.18232,0.25,0.150157,3,0.000767,2,0.533455,0.562714,252.319662,0.107143,0.678571,0.142857,0.071429,185,0.001348,119,0.525184,8842
gorgeous,gorgeous,0.024709,0.050407,0,1,0.147264,0.5,0.150027,9,0.000333,3,0.511212,0.522161,14.690338,0.25,0.5,0,0.25,67,0.000234,263,0.692774,1486
grab,grab,0.035867,0.044124,0,1,0.667109,0.5,0.150071,1,0.000215,3,0.503277,0.509481,0.680914,0,0,0,1,34,0.000604,206,0.897727,474
grace,grace,0.031707,0.062496,0,0.75,0.181438,0.5,0.150049,8,0.0002,3,0.504147,0.509139,0.209956,0,1,0,0,30,0.000448,61,0.921182,374
grand,grand,0.058032,0.037024,0,0.916667,0.16474,0,0.150125,6,0.000647,2,0.527667,0.552433,119.60843,0.125,0,0.875,0,155,0.00105,254,0.586453,6909
graphic,graphic,0.012668,0.030357,0.001374,1,0.185223,0.25,0.150027,9,0.00061,2,0.525387,0.548321,129.804698,0.625,0.375,0,0,143,0.000224,278,0.540505,5411
grass,grass,0.035789,0.025731,0.000949,0.977778,0.153988,0.333333,0.150195,0,0.000937,2,0.546237,0.584647,253.767665,0,0,1,0,249,0.001669,138,0.664457,20351
grateful,grateful,0.00687,0.007791,0.002731,1,0.250174,0.130435,0.150016,5,0.000735,2,0.535609,0.566484,48.200196,0,0,1,0,196,0.000126,150,0.876394,16577
gray,gray,0.035321,0.048843,0.001556,0.949495,0.165069,0.353535,0.150426,9,0.002452,2,0.639071,0.717615,6001.660559,0.030303,0.323232,0.363636,0.282828,637,0.003579,122,0.256277,51750
green,green,0.039022,0.049254,0.000627,0.909091,0.160247,0.369318,0.150634,0,0.002431,2,0.63051,0.706991,6123.496646,0.034091,0.221591,0.642045,0.102273,606,0.005304,123,0.233113,42592
greg,greg,0.014491,0.037289,0,1,0.361856,0.2,0.150008,2,0.000454,3,0.516826,0.533242,12.743096,1,0,0,0,100,0.000063,189,0.837147,4061
grey,grey,0.007206,0.022524,0.008,1,0.098585,0,0.150018,5,0.000478,2,0.519217,0.537012,30.161138,1,0,0,0,110,0.000149,129,0.696738,4101
ground,ground,0.037591,0.03605,0,0.894737,0.146442,0.631579,0.150148,0,0.000759,2,0.531125,0.558602,366.822838,0.052632,0.210526,0.684211,0.052632,173,0.001293,268,0.412009,6059
group,group,0.031331,0.026937,0.000308,1,0.229555,0.413043,0.150375,6,0.002142,2,0.612768,0.68403,4969.84313,0.119565,0.206522,0.445652,0.228261,539,0.003115,176,0.259531,37490
grow,grow,0.007688,0.009643,0.004403,1,0.25024,0.115385,0.150025,5,0.00078,2,0.537781,0.570254,98.46812,0,0,1,0,207,0.0002,241,0.818612,17285
guess,guess,0.030026,0.022534,0,1,0.2906,0.5,0.150049,0,0.000238,3,0.505544,0.512109,1.091898,0,0,1,0,39,0.000419,75,0.86771,610
guide,guide,0.025731,0.05362,0,0.777778,0.3766,0.333333,0.150059,2,0.000636,3,0.525955,0.549577,131.863547,0.944444,0,0,0.055556,147,0.000477,222,0.547095,5791
guirlande,guirlande,0.047223,0.050911,0,1,0.240237,0.789474,0.150158,0,0.000367,2,0.51283,0.525017,20.854188,0,0,1,0,75,0.001378,187,0.700481,1892
gymfit,gymfit,0.026911,0.042231,0,1,0.090126,0.875,0.150044,0,0.000278,3,0.508185,0.516335,2.115704,0,0,0,1,50,0.000368,228,0.889456,1046
gypsy,gypsy,0.006676,0.00713,0.002855,1,0.258281,0.136364,0.150013,5,0.000673,2,0.532287,0.560658,0.841975,0,0,1,0,179,0.000101,21,0.988574,15573
h,h,0.036914,0.054156,0,0.933333,0.275546,0.316667,0.150293,3,0.000992,3,0.543187,0.579735,667.505975,0,1,0,0,235,0.002453,163,0.404534,11028
hadid,hadid,0.03185,0.043908,0,1,0.133906,0.333333,0.150063,0,0.000217,3,0.503624,0.509481,2.973699,0,0,1,0,33,0.000549,196,0.802419,398
hadlee,hadlee,0.05308,0.078239,0,1,0.152237,0.666667,0.150028,6,0.000215,3,0.505019,0.510167,1.039165,0,0,1,0,32,0.000242,138,0.866667,403
halter,halter,0.048544,0.068006,0,1,0.206487,0.333333,0.15004,7,0.000175,3,0.497104,0.50217,0.110781,0,1,0,0,20,0.00035,260,0.888889,152
halterneck,halterneck,0.036159,0.062588,0,1,0.057121,0.25,0.150019,9,0.000383,2,0.513913,0.527073,14.458206,0,1,0,0,81,0.000163,79,0.766456,2422
handbag,handbag,0.027468,0.045644,0.003217,0.692308,0.158662,0.538462,0.150102,4,0.000725,2,0.532093,0.560315,170.605265,0.307692,0.538462,0.153846,0,178,0.000939,275,0.544042,8474
handle,handle,0.037625,0.026144,0,0.7,0.213136,0.4,0.150088,4,0.000375,2,0.51319,0.525703,28.30273,0,0,0.9,0.1,77,0.000774,170,0.670526,1911
hans,hans,0.059587,0.106702,0,0.444444,0.250099,0.777778,0.150124,2,0.000263,2,0.507832,0.515422,4.922323,0,0,1,0,47,0.001157,141,0.801932,830
happy,happy,0.037,0.056813,0,0.934426,0.258577,0.606557,0.15041,0,0.000719,2,0.530932,0.558259,197.134612,0,0,1,0,172,0.003564,219,0.554455,8059
hardwood,hardwood,0.023888,0.043627,0,1,0.296144,0.333333,0.15003,3,0.000251,3,0.505544,0.512566,9.244225,0,0.333333,0,0.666667,41,0.000265,228,0.666667,520
hat,hat,0.035066,0.059468,0.001166,0.912281,0.259273,0.27193,0.150526,6,0.002243,2,0.619533,0.69294,5454.184584,0.096491,0.421053,0.377193,0.105263,565,0.004601,112,0.253071,40179
haul,haul,0.027871,0.019718,0,1,0.242487,0.666667,0.150033,4,0.000203,3,0.503451,0.508453,1.634358,0,0,0,1,29,0.000294,169,0.833333,315
have,have,0.03443,0.050604,0.000597,0.947368,0.2459,0.301435,0.150533,6,0.003877,2,0.749743,0.833105,20978.981785,0.100478,0.291866,0.45933,0.148325,974,0.004377,101,0.162989,77074
hawai,hawai,0.043319,0.03733,0,0.4,0.323299,0.8,0.150087,1,0.000171,3,0.49108,0.497373,0.786847,0,0,1,0,17,0.000793,41,0.808333,97
hawkesworth,hawkesworth,0.011819,0.01613,0.00738,0.909091,0.463772,0,0.150037,5,0.000416,2,0.516095,0.531186,0.75822,1,0,0,0,93,0.000305,128,0.968466,4054
head,head,0.039413,0.08441,0.001538,0.95,0.235148,0.5,0.150132,6,0.000993,2,0.545625,0.583619,567.2136,0.15,0.35,0.4,0.1,246,0.001133,174,0.437538,13078
headband,headband,0.033458,0.056901,0,1,0.171253,0.166667,0.150054,0,0.000527,2,0.520328,0.539068,96.925347,0,0.166667,0.5,0.333333,116,0.000505,135,0.578032,3789
headboard,headboard,0.030475,0.014334,0,0.666667,0.050766,0.333333,0.15003,0,0.000225,3,0.500343,0.507311,5.289142,0,0,1,0,33,0.000256,98,0.711694,353
headpiece,headpiece,0.017244,0.056322,0.001467,1,0.411479,0,0.150025,9,0.000409,2,0.515366,0.529815,25.506343,0.166667,0.833333,0,0,89,0.000204,116,0.723615,2770
healthy,healthy,0.014198,0.057715,0,1,0.216548,0,0.150021,4,0.00041,3,0.51283,0.52753,27.829295,1,0,0,0,86,0.000171,54,0.671989,2399
heart,heart,0.007109,0.009149,0.003612,1,0.251049,0.130435,0.150015,5,0.000764,2,0.537385,0.569568,71.724047,0.043478,0,0.956522,0,205,0.000118,146,0.827973,17144
heel,heel,0.033873,0.075989,0.001072,0.870968,0.187109,0.290323,0.150164,9,0.001059,2,0.548909,0.589102,586.186523,0,0.548387,0.322581,0.129032,262,0.001422,14,0.429413,14570
heeled,heeled,0.024337,0.086963,0,1,0.124158,0,0.150045,9,0.000527,3,0.5207,0.539982,64.192085,0,1,0,0,119,0.000372,273,0.629002,4342
helmet,helmet,0.055054,0.052512,0,0.666667,0.295448,0.666667,0.150046,6,0.000209,3,0.500171,0.505826,8.835905,0,0,1,0,27,0.000424,41,0.710769,231
help,help,0.029528,0.038318,0.002079,1,0.406577,0.857143,0.150033,5,0.000427,2,0.515548,0.530158,52.355899,0.142857,0,0.714286,0.142857,90,0.000276,159,0.669816,2623
hem,hem,0.02688,0.046761,0.002166,0.75,0.0703,0.25,0.150064,9,0.000576,2,0.523878,0.545579,83.182884,0,1,0,0,135,0.000551,139,0.599147,5339
henne,henne,0.022279,0.045074,0.006099,1,0.343775,0,0.150017,9,0.000314,3,0.50925,0.519534,10.845626,0,1,0,0,61,0.000142,180,0.722034,1278
henrik,henrik,0.038712,0.067614,0,1,0.538133,0.5,0.150029,5,0.000338,2,0.51175,0.522961,6.413817,1,0,0,0,69,0.00024,143,0.804214,1832
here,here,0.013099,0.019598,0.003533,0.971429,0.211516,0.142857,0.150078,4,0.001139,2,0.557935,0.603838,592.010131,0.028571,0.2,0.742857,0.028571,305,0.000654,33,0.534002,24594
hide,hide,0.019433,0.051408,0,1,0.268575,0,0.150023,2,0.000234,3,0.50607,0.512451,2.481817,0,0.666667,0,0.333333,39,0.000199,135,0.823613,579
high,high,0.024071,0.075119,0.002382,0.882353,0.17095,0.392157,0.150191,9,0.001336,2,0.564847,0.614805,1184.102967,0.058824,0.921569,0,0.019608,337,0.001603,38,0.360199,20272
hip,hip,0.05741,0.083025,0.001297,0.941176,0.127737,0.235294,0.150107,3,0.000795,2,0.535216,0.565798,273.96704,0.117647,0.529412,0.352941,0,194,0.00096,151,0.460762,8537
history,history,0.011734,0.015236,0.006765,0.916667,0.425125,0,0.15002,5,0.000479,2,0.519217,0.537012,11.691777,1,0,0,0,110,0.000162,265,0.856439,5041
hit,hit,0.029433,0.070351,0.004864,0.857143,0.302671,0.142857,0.150032,9,0.000409,3,0.51482,0.529015,28.388286,0.428571,0.571429,0,0,87,0.00026,228,0.677428,2476
hold,hold,0.039947,0.044499,0.000531,0.873333,0.276443,0.493333,0.150808,4,0.004073,2,0.767491,0.848526,23382.522485,0.093333,0.206667,0.51,0.19,1019,0.006661,145,0.155108,80292
hole,hole,0.017505,0.021534,0,1,0.600905,0,0.150012,9,0.000212,3,0.497443,0.505369,0,0,1,0,0,33,0.000105,287,0.989919,491
holiday,holiday,0.040119,0.056562,0,0.939024,0.268796,0.353659,0.150432,3,0.001127,2,0.551398,0.593215,905.420927,0.280488,0.52439,0.134146,0.060976,274,0.003721,218,0.405193,15044
hollywood,hollywood,0.015804,0.022358,0,1,0.372615,0.363636,0.15003,5,0.000523,2,0.521071,0.540439,37.824288,1,0,0,0,120,0.000239,50,0.722974,5076
home,home,0.015164,0.019571,0.002026,0.989247,0.268624,0.290323,0.150202,0,0.000987,2,0.549736,0.590473,255.293398,0,0.010753,0.967742,0.021505,266,0.001712,274,0.639994,22387
honour,honour,0.023644,0.029341,0,1,0.302588,0.875,0.150033,5,0.000282,3,0.508362,0.516678,0.550641,0,1,0,0,51,0.000272,40,0.951837,1166
hood,hood,0.025772,0.060123,0,1,0.087128,0.4,0.150037,0,0.000346,3,0.511212,0.52239,25.284552,0,0.6,0.4,0,68,0.000316,0,0.648123,1433
hoodie,hoodie,0.021279,0.076874,0.004615,1,0.062784,0,0.150037,9,0.00053,2,0.521444,0.541124,54.693828,0.125,0.875,0,0,122,0.000308,152,0.660193,4793
hoop,hoop,0.023214,0.05933,0.004042,1,0.163408,0.16129,0.150092,9,0.001025,2,0.548084,0.587731,428.719084,0,1,0,0,258,0.000756,45,0.464038,15265
host,host,0.02373,0.030146,0,1,0.289335,0.777778,0.150038,5,0.000334,3,0.510854,0.521476,10.145758,0,0.888889,0,0.111111,65,0.000314,40,0.807044,1627
hot,hot,0.02411,0.052174,0.006722,1,0.451357,0.166667,0.150028,9,0.000453,2,0.517376,0.533585,48.433953,0,0.666667,0,0.333333,100,0.000234,115,0.639868,3104
houndstooth,houndstooth,0.007139,0.018176,0.003074,1,0.117863,0,0.150009,5,0.000432,3,0.515184,0.5313,23.256378,1,0,0,0,96,0.000076,113,0.719149,3211
hour,hour,0.03618,0.080013,0,0.75,0.312084,0.25,0.150051,0,0.000392,3,0.513913,0.52753,22.569456,0.125,0.125,0.75,0,83,0.000438,183,0.728395,2419
house,house,0.022676,0.036634,0,0.892857,0.338201,0.321429,0.150114,5,0.001864,2,0.597461,0.663125,3119.134374,0.875,0,0.125,0,478,0.000914,130,0.292629,33221
hug,hug,0.028031,0.148922,0,1,0.097218,0.75,0.150023,9,0.000209,3,0.502757,0.508453,0,0,1,0,0,31,0.00019,261,0.977011,425
human,human,0.006676,0.00713,0.002855,1,0.258281,0.136364,0.150013,5,0.000673,2,0.532287,0.560658,0.841975,0,0,1,0,179,0.000101,21,0.988574,15573
humble,humble,0.006676,0.00713,0.002855,1,0.258281,0.136364,0.150013,5,0.000673,2,0.532287,0.560658,0.841975,0,0,1,0,179,0.000101,136,0.988574,15573
i,i,0.043319,0.03733,0,0.4,0.323299,0.8,0.150087,1,0.000171,3,0.49108,0.497373,0.786847,0,0,1,0,17,0.000793,41,0.808333,97
ice,ice,0.032796,0.035669,0,0.666667,0.120314,0.666667,0.150021,2,0.000314,2,0.510497,0.520562,4.796441,0.666667,0,0.333333,0,62,0.000189,141,0.865574,1584
icon,icon,0.028286,0.047756,0,1,0.16986,0.272727,0.150068,4,0.000389,2,0.513732,0.526731,21.319214,0,0.454545,0.545455,0,80,0.000579,162,0.747485,2303
icone,icone,0.02591,0.035046,0,1,0.417422,0.428571,0.15002,2,0.000431,2,0.516277,0.531528,11.391631,0.857143,0,0.142857,0,94,0.000175,175,0.85367,3652
iconic,iconic,0.026737,0.044564,0,0.8,0.2314,0.56,0.150144,0,0.000705,2,0.529967,0.556546,186.916562,0.32,0.24,0.12,0.32,167,0.001246,48,0.540635,7404
idea,idea,0.008664,0.008067,0.002986,1,0.250156,0.12,0.150021,5,0.000926,2,0.545625,0.583619,422.706989,0.12,0,0.88,0,246,0.000171,214,0.634493,18965
identity,identity,0.008154,0.007705,0.002731,1,0.248089,0.130435,0.150023,5,0.000691,2,0.53326,0.562371,22.322019,0,0.043478,0.956522,0,184,0.000188,271,0.946796,15767
ii,ii,0.026344,0.013771,0,0.75,0.155502,0,0.150023,0,0.000423,2,0.516095,0.531186,35.436747,0.5,0,0.5,0,93,0.000198,186,0.679646,2845
illuminate,illuminate,0.02636,0.050556,0,1,0.411307,0.5,0.150023,5,0.000592,2,0.524254,0.546265,129.11908,1,0,0,0,137,0.000189,147,0.516667,4743
image,image,0.034392,0.056771,0.000627,0.825175,0.22001,0.356643,0.15051,9,0.00278,2,0.652796,0.734064,8982.062106,0.090909,0.524476,0.328671,0.055944,685,0.004273,134,0.198347,46331
imagine,imagine,0.008393,0.011365,0.004714,0.971429,0.321003,0.085714,0.15003,5,0.001068,2,0.554964,0.59904,368.62439,0.371429,0,0.628571,0,291,0.00024,60,0.589572,24706
important,important,0.006676,0.00713,0.002855,1,0.258281,0.136364,0.150013,5,0.000673,2,0.532287,0.560658,0.841975,0,0,1,0,179,0.000101,124,0.988574,15573
impression,impression,0.00701,0.007971,0.002416,1,0.256233,0.115385,0.15002,5,0.000952,2,0.547673,0.587046,290.08142,0.153846,0,0.846154,0,256,0.000159,226,0.640482,20742
incision,incision,0.019714,0.059422,0,1,0.698845,0.25,0.150022,2,0.000358,3,0.512469,0.52456,3.014761,1,0,0,0,74,0.000181,78,0.914384,2403
include,include,0.032144,0.038597,0.000326,0.988506,0.260641,0.344828,0.150342,6,0.002177,2,0.615612,0.6878,4886.797135,0.114943,0.229885,0.528736,0.126437,550,0.00285,140,0.257323,38708
inclusive,inclusive,0.02927,0.060799,0,1,0.017806,0.25,0.150024,3,0.000227,3,0.50293,0.50971,1.002047,0,1,0,0,36,0.000202,266,0.897479,534
independent,independent,0.074761,0.062271,0,1,0.359335,0.375,0.150043,2,0.000321,3,0.509605,0.519077,15.456694,1,0,0,0,58,0.000357,207,0.757519,1209
inez,inez,0.017011,0.010166,0,1,0.232766,0.142857,0.150027,5,0.000431,2,0.515912,0.530843,32.859746,1,0,0,0,92,0.000223,131,0.655189,2683
infuse,infuse,0.019526,0.037302,0,1,0.490928,0.363636,0.150033,5,0.000527,2,0.521071,0.540439,60.987943,1,0,0,0,120,0.000264,167,0.673551,4729
ingredient,ingredient,0.026931,0.063997,0,1,0.534374,0,0.150015,2,0.000343,3,0.510318,0.52159,15.322159,1,0,0,0,67,0.000119,177,0.750583,1610
injeanuity,injeanuity,0.026382,0.029633,0,1,0.16438,0.625,0.150042,7,0.000264,3,0.505019,0.513594,0.509566,0,0,0,1,47,0.000347,160,0.955556,989
innovation,innovation,0.021438,0.03997,0,1,0.111034,0.538462,0.150049,7,0.0005,2,0.519772,0.53804,40.589863,0,0.384615,0,0.615385,113,0.0004,149,0.712194,4427
innovative,innovative,0.021137,0.022042,0,1,0.07281,0,0.150027,8,0.000341,2,0.511392,0.522276,13.277692,0,0.833333,0,0.166667,67,0.000223,88,0.764103,1639
inspiration,inspiration,0.014897,0.022086,0.002473,1,0.202438,0.090909,0.150052,7,0.001066,2,0.554331,0.598012,415.005713,0.121212,0.212121,0.666667,0,288,0.00042,212,0.580712,23833
inspire,inspire,0.023624,0.046476,0.001882,0.894737,0.286793,0.473684,0.150179,0,0.001805,2,0.594297,0.65867,2537.759973,0.561404,0.122807,0.140351,0.175439,465,0.001486,243,0.307161,32994
intense,intense,0.016668,0.086718,0,1,0.655444,0.333333,0.150011,2,0.000327,3,0.509783,0.520334,11.387928,1,0,0,0,63,0.000093,107,0.773665,1463
interested,interested,0.024437,0.034196,0,1,0.07078,0.25,0.150028,8,0.000209,3,0.504844,0.509824,0.156045,0,1,0,0,31,0.000235,159,0.954023,415
interior,interior,0.006879,0.00726,0.002731,0.956522,0.247755,0.130435,0.150015,5,0.000795,2,0.538774,0.571967,155.562995,0.043478,0,0.956522,0,212,0.000116,55,0.788626,17472
international,international,0.032979,0.016378,0,1,0.183324,0,0.150024,6,0.000207,3,0.500171,0.506283,0.445542,0,0,0,1,29,0.000207,278,0.910053,344
interpret,interpret,0.006676,0.00713,0.002855,1,0.258281,0.136364,0.150013,5,0.000673,2,0.532287,0.560658,0.841975,0,0,1,0,179,0.000101,146,0.988574,15573
interpretation,interpretation,0.028685,0.028527,0,0.833333,0.355568,0.166667,0.150035,7,0.000337,3,0.510854,0.521476,19.819711,0.333333,0,0,0.666667,65,0.000291,108,0.718254,1448
intersect,intersect,0.0101,0.039748,0,1,0.676346,0,0.150009,2,0.000316,3,0.510318,0.520448,0.790943,1,0,0,0,62,0.00007,119,0.957923,1753
intimate,intimate,0.023281,0.024042,0,0.818182,0.309923,0.909091,0.150059,0,0.000302,3,0.509072,0.518049,12.480576,0,0.181818,0,0.818182,55,0.000494,220,0.749825,1073
introduce,introduce,0.025814,0.04358,0,0.666667,0.20109,0.666667,0.150029,3,0.000202,3,0.502757,0.507996,1.344884,0,1,0,0,29,0.000256,127,0.857143,324
invitation,invitation,0.024439,0.043324,0,1,0.251541,0.25,0.150057,6,0.00037,3,0.51319,0.525931,13.665971,0.125,0,0,0.875,78,0.000484,206,0.778879,2279
invite,invite,0.012431,0.008738,0,0.666667,0.261128,0,0.150009,5,0.000518,3,0.520143,0.538954,101.442668,1,0,0,0,116,0.000072,77,0.565828,3709
isla,isla,0.022279,0.045074,0.006099,1,0.343775,0,0.150017,9,0.000314,3,0.50925,0.519534,10.845626,0,1,0,0,61,0.000142,160,0.722034,1278
italia,italia,0.037126,0.031609,0,0.923077,0.268594,0.692308,0.150088,0,0.000359,3,0.51175,0.523189,20.68338,0,0,1,0,70,0.000741,98,0.697783,1637
italiana,italiana,0.043212,0.039388,0,0.857143,0.249732,0.857143,0.150052,0,0.000271,3,0.507478,0.515193,3.178563,0,0,1,0,47,0.000438,98,0.841546,871
j,j,0.034178,0.037351,0,0.875,0.450075,0.75,0.150041,4,0.000397,3,0.514094,0.527645,31.587017,0.625,0,0.375,0,83,0.000344,164,0.722674,2400
jacket,jacket,0.031637,0.055975,0.000712,0.965909,0.130508,0.284091,0.150572,9,0.002928,2,0.676716,0.761138,9092.83413,0.107955,0.659091,0.170455,0.0625,764,0.0048,156,0.217817,63320
jackson,jackson,0.023854,0.029547,0,1,0.340843,0.833333,0.150026,5,0.000261,3,0.507302,0.514622,0.136021,0,1,0,0,45,0.000215,40,0.968288,916
jacquard,jacquard,0.01589,0.056583,0.000612,1,0.150833,0.285714,0.150047,9,0.000666,2,0.528815,0.554489,122.767667,0.142857,0.857143,0,0,161,0.000387,270,0.590487,7511
